"AAPL.High","AAPL.Open","AAPL.Close","AAPL.Low","AAPL.Volume","AAPL.Adjusted","AAPL.High.SMA50","AAPL.Open.SMA50","AAPL.Close.SMA50","AAPL.Low.SMA50","AAPL.Volume.SMA50","AAPL.Adjusted.SMA50","AAPL.High.SMA200","AAPL.Open.SMA200","AAPL.Close.SMA200","AAPL.Low.SMA200","AAPL.Volume.SMA200","AAPL.Adjusted.SMA200","crosses"
55.872501,55.037498,55.744999,54.852501,109019200,54.087444,49.96975,49.56645006,49.6454502,49.25159984,95763032,48.05186808,45.653362475,45.265750065,45.29862512,44.927675105,119538498,43.662085925,-4.34682508000001
57.064999,55.8125,56.2575,55.599998,195175200,54.584709,50.17505,49.75095002,49.8381002,49.43494982,98016240,48.24195178,45.72056247,45.327937565,45.36245012,44.988925105,120174732,43.726408665,-4.47565008000001
57.217499,56.627499,56.907501,56.5,173360400,55.215378,50.37764994,49.94725,50.04895018,49.6402498,99426496,48.44967654,45.78979997,45.39477507,45.43281263,45.057450115,120545884,43.7970383,-4.61613755000002
57.294998,57.102501,57.09,56.657501,109560400,55.392456,50.59279994,50.15870004,50.26615018,49.84989984,99441672,48.66355356,45.8633749499999,45.467825075,45.50691263,45.130262615,120510524,43.87126321,-4.75923755000002
57.4175,57.247501,56.717499,56.275002,133332000,55.031029,50.81654994,50.3866501,50.48965016,50.0717499,99575264,48.88349658,45.9356249549999,45.54008759,45.576625115,45.19876262,120704434,43.94125888,-4.91302504500002
56.837502,56.557499,55.775002,55.325001,137160000,54.116558,51.02064998,50.60285006,50.68300024,50.26554996,100352928,49.07422458,46.0055749649999,45.609075095,45.642812635,45.263337625,120952244,44.007821305,-5.04018760500002
56.342499,55.462502,55.325001,55.177502,150479200,53.679935,51.21109996,50.78595012,50.86870024,50.44895,101339688,49.25752536,46.0740874649999,45.673525115,45.706962645,45.32727514,121379392,44.07240445,-5.16173759500003
55.462502,55.237499,54.5825,54.1175,158066000,52.959511,51.38929996,50.97020006,51.03285024,50.61229998,103111792,49.41993954,46.1342749799999,45.73623761,45.763450145,45.38438764,121667096,44.129596435,-5.26940009500003
56.075001,54.502499,55.962502,54.139999,142996000,54.298481,51.57484996,51.12880008,51.22655028,50.78054994,104152696,49.61101842,46.1958999849999,45.792050105,45.824562645,45.43877513,121870298,44.191300975,-5.40198763500003
56.25,56.235001,55.267502,54.959999,197114800,53.624142,51.76334994,51.33440006,51.39600036,50.96264992,106676488,49.77860334,46.2577749849999,45.8543501,45.882187655,45.495262635,122575338,44.24962184,-5.51381270500003
57.087502,55.880001,56.602501,55.642502,166825600,54.919445,51.96535,51.51305012,51.60845038,51.1578,108896616,49.98785444,46.3243624949999,45.9149376,45.947587665,45.55680015,122995130,44.315474405,-5.66086271500003
56.709999,56.4375,55.959999,55.630001,127997200,54.296047,52.16749996,51.71550014,51.8006504,51.34900002,110128224,50.1774828,46.3893249949999,45.979250095,46.01105015,45.6201251550001,123106540,44.37943301,-5.78960025000003
55.737499,55.537498,54.470001,54.317501,148780400,52.850361,52.34009998,51.8991501,51.95020042,51.50935006,111705016,50.32577306,46.4518624899999,46.04115008,46.07155016,45.6827626550001,123017114,44.440467825,-5.87865026000004
55.462502,54.447498,54.560001,54.279999,126286800,52.937675,52.49595006,52.04060006,52.08850044,51.64845002,112650224,50.46319196,46.5139999999999,46.10035008,46.129537655,45.7436126450001,122818004,44.49909743,-5.95896278500004
54.904999,54.625,54.592499,53.825001,108495200,52.969212,52.63765004,52.17955002,52.22860038,51.77405008,113545000,50.60235342,46.5739374949999,46.161037585,46.188687645,45.8021126500001,122565294,44.558843965,-6.03991273500004
55.57,55.060001,55.0075,54.787498,106435200,53.371872,52.80015004,52.33825004,52.38935036,51.93175004,114167184,50.761509,46.6360124999999,46.220737595,46.25147514,45.864012635,122446622,44.62210263,-6.13787522000003
55.34,55.195,54.415001,54.322498,384986800,52.796997,52.94990002,52.49450004,52.52250038,52.07165002,120423632,50.8939388,46.6983124949999,46.2853876,46.311500145,45.925125135,123824552,44.68267878,-6.21100023500003
55.314999,54.205002,55.197498,54.157501,110773600,53.556225,53.09700002,52.62320008,52.66980034,52.20030008,121637992,51.04010282,46.7621374949999,46.34703761,46.37622514,45.98783763,123807220,44.747806495,-6.29357520000003
55.705002,54.9375,55.547501,54.924999,98217600,53.895813,53.2478501,52.76435006,52.82620034,52.34670006,122398896,51.19508894,46.8276125,46.41043761,46.4423126349999,46.0513251200001,123784842,44.81426039,-6.38388770500004
55.9375,55.25,55.105,54.939999,95938800,53.46648,53.40725012,52.92060006,52.97105036,52.49950006,123074912,51.33887784,46.89355,46.473575105,46.5061251399999,46.1150001050001,123797432,44.87850771,-6.46492522000005
56.610001,55.955002,56.237499,55.884998,120724800,54.565292,53.58045012,53.0808001,53.14380038,52.66755006,124177936,51.5097192,46.9604875049999,46.54185012,46.5714751349999,46.183437605,123695580,44.944292145,-6.57232524500004
56.459999,56.197498,56.435001,56.005001,91717600,54.756927,53.74690008,53.25630004,53.31310038,52.83920006,124389344,51.67723834,47.0273,46.60765012,46.6390251449999,46.2491376,123765984,45.012197875,-6.67407523500004
57.355,56.987499,56.814999,56.587502,94403200,55.125626,53.93185012,53.43715002,53.49220034,53.0201001,124623312,51.85425868,47.09715001,46.676962615,46.7077626349999,46.31707511,123761632,45.0812636,-6.78443770500004
57.5,56.8125,57.32,56.657501,99152800,55.615608,54.12205008,53.62000006,53.68055034,53.20545014,125327216,52.0402569,47.168237505,46.745525125,46.7790876349999,46.385800125,123847866,45.15283922,-6.90146270500004
58.3675,57.512501,58.017502,57.445,114619200,56.292374,54.32110006,53.8080001,53.87590038,53.39410012,126123768,52.23307062,47.242362505,46.816050125,46.8517126449999,46.457450115,123617576,45.225700285,-7.02418773500004
58.087502,57.695,56.997501,56.682499,128168000,55.302704,54.50860006,53.99660012,54.04175036,53.56560014,127350336,52.39729242,47.31130002,46.88592512,46.9161751499999,46.52228761,123669994,45.2906753,-7.12557521000004
57.102501,56.990002,56.072498,55.145,134322000,54.405209,54.67085004,54.16335016,54.19215028,53.70045014,128510696,52.54651324,47.377575025,46.95208763,46.9783626499999,46.580400115,123792876,45.35341708,-7.21378763000003
56.200001,55.552502,55.942501,55.049999,118655600,54.279079,54.81890004,54.29945018,54.35610032,53.85095008,128961888,52.70882638,47.43930003,47.011262645,47.0401376449999,46.6390876100001,123916642,45.41575606,-7.31596267500004
56.817501,55.91,56.717499,55.5625,107564000,55.031029,54.99425008,54.45815022,54.54090028,54.01685004,129430808,52.8913514,47.50336253,47.073100145,47.1049626449999,46.6992751,124035464,45.48106341,-7.43593763500004
56.587502,56.365002,54.09,54.012501,167962400,52.481659,55.16530012,54.63395024,54.67125032,54.15040008,129640216,53.02105194,47.56702504,47.136575165,47.1566501499999,46.751212605,124548288,45.53362391,-7.51460017000004
54.875,53.630001,53.612499,53.080002,212497600,52.018353,55.25400014,54.71090024,54.7360003,54.22545014,128455312,53.0872931,47.62706254,47.191225165,47.2115001349999,46.804512625,124947066,45.58919169,-7.52450016500003
55.720001,55.105,55.5275,54.209999,161351600,53.876411,55.32650014,54.81010024,54.8096003,54.30790008,126690024,53.16222084,47.692187545,47.254125155,47.2758876249999,46.86342511,125323860,45.65401379,-7.53371267500005
55.4575,55.290001,54.34,54.317501,123164000,52.72422,55.39195012,54.88075026,54.85645028,54.36685012,126477512,53.21120414,47.754662535,47.31682516,47.3337376249999,46.92191262,125610076,45.712499375,-7.52271265500005
55.747501,54.732498,55.537498,54.189999,116736000,53.886112,55.46065014,54.93540022,54.9218502,54.41530006,126778200,53.2782041,47.8201625449999,47.377337645,47.3998876199999,46.981337615,125673758,45.77901272,-7.52196258000005
55.66,55.575001,55.297501,54.834999,91541600,53.653248,55.52635014,55.0003002,54.99225022,54.47820006,126562040,53.35002226,47.88308754,47.442512645,47.4610501299999,47.043937615,125620348,45.84072861,-7.53120009000006
54.935001,54.465,54.005001,53.25,130325200,52.399181,55.58600018,55.05935018,55.03610024,54.52060004,127366504,53.39608212,47.93957504,47.499175145,47.5157876399999,47.095237605,125681616,45.89621012,-7.52031260000006
55.314999,54.514999,54.827499,54.357498,132314800,53.19722,55.64340016,55.10200016,55.0882502,54.57175002,128133392,53.45022282,47.999312535,47.5560751500001,47.5736376349999,47.151925095,125894498,45.95472254,-7.51461256500005
55.84,54.947498,55.162498,54.735001,115168400,53.52227,55.71470012,55.16415012,55.15385016,54.63310004,128467864,53.51387242,48.05930004,47.614012635,47.6307001249999,47.209287595,125997140,46.012498075,-7.52315003500005
55.8125,53.9575,55.682499,53.674999,155071200,54.026798,55.77620014,55.19675014,55.22315016,54.66810004,129498016,53.5811118,48.11885004,47.665862625,47.6911751099999,47.2602501,126361140,46.07357565,-7.53197505000006
56.057499,55.650002,53.772499,53.634998,163702000,52.173595,55.84455014,55.25895016,55.24985014,54.69950002,131112216,53.60701778,48.18031254,47.7259251300001,47.7421251049999,47.311662585,126747970,46.125411145,-7.50772503500006
55.345001,54.427502,54.950001,54.1875,119423200,53.316082,55.89775014,55.3014002,55.29765014,54.74160002,131196072,53.65339642,48.23916254,47.7816126350001,47.7990126199999,47.366350085,126865888,46.183007085,-7.49863752000007
55.047501,53.974998,54.075001,53.1675,189033600,52.467102,55.92965018,55.32215016,55.31255012,54.74760002,132696712,53.66785344,48.2950375399999,47.8332501300001,47.8502876249999,47.41407508,127437702,46.23517105,-7.46226249500007
54.922501,54.797501,53.060001,51.522499,183742000,51.482285,55.93835022,55.35090016,55.28585014,54.71224998,133537392,53.6419473,48.3479500449999,47.8870126450001,47.8942251349999,47.4521250850001,127848050,46.28024065,-7.39162500500007
53.794998,52.787498,53.325001,52.317501,146640000,51.739403,55.91835022,55.31615008,55.27505012,54.68305,134047176,53.63146848,48.3926875349999,47.9285751450001,47.9406126349999,47.49353759,127989932,46.327674945,-7.33443748500007
55.112499,54.220001,54.715,54.154999,153435600,53.088074,55.93465018,55.31655008,55.29415016,54.69599998,135023104,53.65000074,48.4441875299999,47.9794876600001,47.9903126249999,47.545475075,128069374,46.37836333,-7.30383753500008
55.59,54.762501,55.555,54.202499,233292800,53.903095,55.96465018,55.34130006,55.33000014,54.71084998,138167512,53.68478474,48.4970125199999,48.02908767,48.0440126299999,47.59367507,128611970,46.432934955,-7.28598751000007
53.412498,52.387501,51.869999,51.357498,365314800,50.327675,55.94765012,55.31580012,55.2899501,54.6649999,143963152,53.6459258,48.5396000099999,48.067762675,48.0802876149999,47.628700055,129790042,46.470588745,-7.20966248500007
51.0975,51.075001,50.397499,49.5425,264654800,48.898945,55.88510016,55.2543001,55.21710006,54.5802999,147778136,53.57524176,48.5728625099999,48.101512675,48.1110251099999,47.655662545,130571144,46.50284949,-7.10607495000007
51.18,50.48,50.942501,50.422501,127531600,49.427746,55.81500014,55.17815014,55.14625006,54.50709992,148686760,53.50649832,48.6044625049999,48.1322876700001,48.1444376249999,47.68675004,130555020,46.537706305,-7.00181243500007
52.514999,51.4925,52.487499,51.032501,133697600,50.926807,55.76260016,55.11295016,55.09750006,54.43314994,149538568,53.45919798,48.645412495,48.16818767,48.1891001199999,47.72541255,130201406,46.583439795,-6.90839994000007
52.529999,52.494999,52.122501,51.6875,101450400,50.749123,55.69575012,55.06210018,55.0250501,54.36984992,149387192,53.39243156,48.689374995,48.2125251700001,48.2358251249999,47.77068755,129878078,46.63201394,-6.78922497500007
51.502499,51.387501,51.1175,50.5625,137463200,49.770596,55.58450012,54.9736002,54.9222501,54.26909996,148232952,53.2961493,48.73188749,48.254462675,48.2770251299999,47.810925055,129782534,46.675215825,-6.64522497000006
49.962502,49.75,48.5425,48.447498,204542000,47.263443,55.43940018,54.83605022,54.75495008,54.10804992,148856584,53.1371106,48.768999995,48.2905126700001,48.3097876199999,47.844325035,129792436,46.710138635,-6.44516246000006
49.294998,47.907501,48.057499,47.862499,187531600,46.791222,55.27940018,54.65215022,54.57430006,53.93214988,150416008,52.96508592,48.80626249,48.3231376750001,48.3413626149999,47.877762535,129809130,46.743887395,-6.23293744500006
48.619999,48.474998,46.700001,46.482498,243204000,45.469494,55.10345016,54.47670016,54.3739501,53.7362998,152613448,52.77385522,48.83881248,48.35692517,48.3655751299999,47.902050025,130375572,46.77047593,-6.00837497000007
47.9925,47.0975,47.852501,46.724998,185915200,46.591629,54.92655012,54.28750018,54.21550008,53.56429974,153588552,52.62335664,48.867999985,48.38345017,48.3951126349999,47.92722502,130360532,46.802255485,-5.82038744500007
48.7425,47.625,48.3825,47.365002,147713200,47.107662,54.77455014,54.13075014,54.07665006,53.40804974,153533232,52.4919111799999,48.90321248,48.4140751700001,48.4364001349999,47.96392502,129367222,46.84534436,-5.64024992500007
47.674999,47.5,46.465,46.247501,167701200,45.240688,54.61880008,53.97600016,53.91430006,53.25064976,153725936,52.3375347199999,48.93673747,48.45270016,48.4731126299999,48.000162525,128750958,46.88390662,-5.44118743000007
45.3675,44.592499,44.244999,43.877499,271300800,43.079178,54.40465006,53.77780016,53.67995,53.04539976,156292032,52.1131486599999,48.95892497,48.482125155,48.4905501249999,48.02705002,128742586,46.903819475,-5.18939987500007
45.067501,44.932499,44.195,44.137501,124496800,43.030499,54.18100008,53.55175012,53.45849996,52.8289498,154839672,51.9012757999999,48.980012485,48.502925155,48.5121001349999,48.048900015,128332898,46.927673655,-4.94639982500007
44.150002,43.735001,43.072498,43.025002,94496000,41.937576,53.92225008,53.30885012,53.1878999,52.5765998,153393080,51.6416384199999,48.999512495,48.52123767,48.5335251349999,48.070237525,127717568,46.951327085,-4.65437476500008
43.737499,43.560001,43.654999,42.564999,179994000,42.504726,53.66280008,53.05130014,52.9417999,52.31529976,154433016,51.4058119999999,49.02083749,48.542700165,48.5562876249999,48.095262515,127204086,46.975540835,-4.38551227500007
43.692501,42.877499,43.560001,42.720001,165549600,42.412231,53.42190012,52.79810016,52.7235999,52.08334976,154768400,51.1970493999999,49.034437495,48.55896266,48.5707001199999,48.111975025,126815444,46.991707215,-4.15289978000006
45.322498,44.182499,45.235001,43.732498,184250000,44.043098,53.21910004,52.59280018,52.5370999,51.87239974,155927664,51.0191578599999,49.055112485,48.57743766,48.5914501299999,48.128575025,127085710,47.01406548,-3.94564977000007
45.700001,45.665001,44.887501,44.424999,167080000,43.704758,53.03500008,52.4136002,52.34299994,51.6843997,157099360,50.8338687799999,49.0741875,48.601962675,48.6066751399999,48.147100015,127108212,47.031084065,-3.73632480000008
45.0825,45.072498,44.645,44.2575,158126000,43.468647,52.82525008,52.21385014,52.13574994,51.47379974,158133176,50.6358042799999,49.083237505,48.615087675,48.6136626349999,48.157137515,126875898,47.04015591,-3.52208730500008
46.235001,46.115002,46.205002,45.302502,163210000,44.987534,52.6431501,52.03225018,51.97154996,51.29339982,153697640,50.4796150199999,49.0958875,48.630212685,48.6291501549999,48.16893752,126888426,47.05749642,-3.34239980500008
45.5975,45.237499,44.172501,44.067501,165377200,43.008591,52.44880012,51.85290012,51.75105002,51.09159982,154789712,50.2686623399999,49.106050005,48.641337675,48.6352001499999,48.175000025,127036702,47.065640475,-3.11584987000008
43.695,42.939999,43.68,42.605,172393600,42.529068,52.20860008,51.6129501,51.5137,50.84519984,156273232,50.0413274399999,49.10687501,48.64000017,48.6397626399999,48.17426253,127149238,47.07232596,-2.87393736000008
43.622501,43.372501,42.122501,42.075001,169126400,41.012604,51.9623001,51.37540012,51.25405002,50.58789988,157736984,49.7922499199999,49.10755002,48.64211267,48.6347501449999,48.170000025,127375032,47.069707515,-2.61929987500008
42.522499,41.25,42.400002,40.8325,248104000,41.282795,51.68055006,51.08130008,50.97730008,50.28684992,160284568,49.5265999799999,49.100600025,48.63127517,48.6273751549999,48.157237535,127939304,47.064828115,-2.34992492500007
42.947498,42.915001,42.157501,41.75,189126800,41.046688,51.41030004,50.81565014,50.69175008,50.0017499,162232752,49.2523951999999,49.091100015,48.625412665,48.6144501599999,48.145725025,128121694,47.054590535,-2.07729992000009
42.98,42.599998,42.275002,42.255001,142510800,41.161091,51.12280004,50.52790012,50.40095014,49.71509988,163194904,48.9731044999999,49.08040002,48.614537645,48.6028376699999,48.134300025,128055686,47.04562321,-1.79811247000008
43.142502,42.622501,42.737499,42.387501,127594400,41.611404,50.83565008,50.24410014,50.10930012,49.42969988,163763736,48.6930204199999,49.070337535,48.603575155,48.5938751699999,48.123675025,127938016,47.0392326,-1.51542495000007
42.27,42.25,41.369999,41.32,162814800,40.279934,50.51370008,49.93885012,49.77635006,49.10719988,164727648,48.3727716199999,49.056962535,48.591650165,48.5819751649999,48.11445002,127776050,47.02994093,-1.19437489500006
42.087502,41.362499,40.985001,40.682499,177151600,39.905083,50.19370008,49.6122001,49.45610006,48.78719988,165707320,48.0648191999999,49.04702504,48.5824626550001,48.5666376599999,48.10230002,127892728,47.017318215,-0.889462400000077
41.8825,41.345001,41.517502,41.0975,135366000,40.42355,49.88930006,49.29930008,49.16500014,48.50624988,165728200,47.7851860199999,49.034262535,48.57017515,48.5532001599999,48.089637515,128001530,47.00655341,-0.611799980000072
41.862499,41.5,40.2225,39.772499,196189200,39.162666,49.60255002,49.01825004,48.85060012,48.20069988,167278872,47.4828577599999,49.02076253,48.555287645,48.5334751599999,48.068337505,128506706,46.98966477,-0.317124960000072
40.5275,40.099998,39.2075,38.825001,259092000,38.174412,49.27675,48.70205,48.50040014,47.8659499,170309432,47.1457254199999,49.00358752,48.53711263,48.5107251599999,48.044625005,129168096,46.969809385,0
39.540001,39.215,37.682499,37.407501,382978400,36.689594,48.93579998,48.35904996,48.17225012,47.5338499,174609752,46.8298841199999,48.97988753,48.513837635,48.4779626499999,48.012825,130607506,46.940230335,0.0103250199999323
37.887501,37.037498,36.7075,36.647499,148676800,35.74028,48.59605,48.0271999,47.83415014,47.20519984,173333336,46.5043226599999,48.944325035,48.476575115,48.4365251549999,47.974324995,130707186,46.902244725,0.305712529999937
39.307499,37.075001,39.2925,36.68,234330000,38.257172,48.26779996,47.66659992,47.50945014,46.85459986,174792904,46.1919378799999,48.91287503,48.43658763,48.4058376549999,47.932462485,131234694,46.874748715,0.602375014999936
39.192501,38.959999,39.037498,37.517502,212468400,38.008892,47.94249998,47.33999988,47.2034001,46.51859988,176578992,45.8976313199999,48.879462535,48.40315013,48.3760626449999,47.89599999,131663166,46.8481182,0.89638751499993
39.630001,39.375,39.057499,38.637501,169165600,38.02837,47.62014998,47.03284992,46.87380012,46.20754992,177627584,45.5804764799999,48.851962535,48.37462512,48.3483001349999,47.866925,131921626,46.823427135,1.17266254499993
39.84,39.6325,39.435001,39.119999,140014000,38.39592,47.30374998,46.7139999,46.55655012,45.89324992,178597032,45.2753299199999,48.82586253,48.34966262,48.3221626499999,47.839937485,132166820,46.80032098,1.47450001499994
39.712502,38.7225,39.48,38.557499,148158800,38.439735,46.9993,46.3991499,46.2660501,45.5993999,178953704,44.9961409999999,48.800525045,48.31996263,48.2970376449999,47.810699985,132119520,46.778192375,1.76561252999994
36.43,35.994999,35.547501,35.5,365248800,34.610851,46.62160002,46.0287499,45.88045014,45.22224994,183612384,44.6244136199999,48.760837545,48.278287615,48.2556501449999,47.77112498,133276828,46.740194115,2.03098754499994
37.137501,36.1325,37.064999,35.950001,234428400,36.088364,46.24755004,45.65244994,45.51850016,44.84654994,185997584,44.2757354999999,48.725525045,48.23990011,48.2219251349999,47.73219998,134055982,46.709655635,2.37520000499994
37.2075,37.174999,36.982498,36.474998,219111200,36.008041,45.87545004,45.31679992,45.14450014,44.50254992,187278384,43.9153603599999,48.69270005,48.206975115,48.1927501199999,47.700499975,134410440,46.68349522,2.70342497499994
37.955002,37.389999,37.6875,37.130001,164101200,36.694466,45.5134001,44.95159986,44.82280016,44.17244998,187286368,43.6057777799999,48.66662507,48.1814251100001,48.1701251099999,47.67539997,134401130,46.6636805,3.04824997999994
38.6325,37.822498,38.327499,37.407501,180396400,37.3176,45.17915008,44.61949978,44.49035012,43.83685,188505832,43.2858081399999,48.64738757,48.1600501000001,48.1555875999999,47.65626247,134482536,46.651688905,3.34732494999995
38.4925,38.125,38.450001,37.715,143122800,37.436874,44.84805006,44.30249982,44.17785012,43.5278,187587616,42.9852035799999,48.62347506,48.14058759,48.1318750999999,47.636787465,134447326,46.63086672,3.66523747999996
38.424999,38.220001,38.072498,37.877499,108092800,37.069317,44.51810002,43.97094982,43.87810006,43.2549,186074632,42.6969442199999,48.596662565,48.1145876050001,48.1118125949999,47.61752496,134169338,46.61354031,3.95402497999996
37.817501,37.712502,37.5,37.305,129756800,36.511906,44.19855008,43.6694499,43.56160004,42.95464998,185736968,42.3923942799999,48.573225065,48.0940876150001,48.0912125999999,47.597562455,133984752,46.595666165,4.23371253499995
38.3475,37.567501,38.267502,37.512501,114843600,37.259186,43.8632501,43.3363999,43.23265008,42.62180002,184965128,42.0758165199999,48.550275065,48.072162625,48.0728251099999,47.57649997,133791000,46.57996327,4.52961255999995
38.970001,38.27,38.735001,38.25,122278800,37.714363,43.53085012,43.00654988,42.8962501,42.30275004,182744848,41.7520418799999,48.533950065,48.055212625,48.0581501249999,47.56216247,133650658,46.56786059,4.84017502999995
39.415001,38.549999,38.965,38.314999,119284800,37.938301,43.25090018,42.72979984,42.63815012,42.04190006,177824248,41.5042543999999,48.52008757,48.03841262,48.0424876249999,47.54763746,133641522,46.554818845,5.16190002499994
39.470001,39.375,39.205002,38.994999,135004000,38.171974,43.0183502,42.49579982,42.41430018,41.8309500400001,175231232,41.2897149799999,48.50242508,48.0291876150001,48.0240001349999,47.53664995,133624432,46.53906876,5.40433750499994
39.182499,39.102501,38.325001,38.154999,121576000,37.31517,42.77840018,42.26824984,42.16195018,41.5856,175112120,41.0474634599999,48.48055008,48.00897512,47.9996251349999,47.512324945,133693648,46.51760195,5.60969995499995
38.785,38.537498,38.48,37.924999,92522400,37.46608,42.5038002,42.0091498,41.8818002,41.32344996,174288616,40.7782489199999,48.458875085,47.98795011,47.9815501299999,47.491699945,133456154,46.502211115,5.83767495499995
38.619999,38.5275,38.174999,37.935001,101766000,37.169121,42.2256002,41.72979982,41.60285016,41.04839998,174294928,40.5066488799999,48.435612585,47.968237605,47.9598626199999,47.46906244,133384630,46.48332493,6.09974992999994
39.532501,38.869999,39.439999,38.580002,134142000,38.400784,41.98620024,41.47944978,41.36930014,40.80875002,174228504,40.2792526399999,48.41577509,47.9463376,47.9405001149999,47.44754995,133487168,46.46674439,6.35701245999995
39.0825,38.947498,39.075001,38.415001,104768400,38.04541,41.7686002,41.26339974,41.17995016,40.60810008,172233032,40.0948919799999,48.39378759,47.925787595,47.9203251149999,47.42499996,133562378,46.449362225,6.57119997499995
39.532501,39.0625,38.669998,38.5275,166348800,37.651077,41.57335026,41.08649972,40.99220014,40.4214001,171809376,39.9120890799999,48.372700095,47.90433759,47.8960001049999,47.40133747,133936336,46.42796166,6.74037495499994
41.537498,40.8125,41.3125,40.057499,244439200,40.223942,41.43170024,40.93324976,40.88445012,40.29290012,171834080,39.8071780399999,48.36058759,47.88992509,47.8841501099999,47.384312455,134656046,46.418715085,6.90379996499995
42.25,41.5275,41.610001,41.139999,162958400,40.513611,41.31685024,40.82184976,40.75960012,40.18120014,171374944,39.6856176799999,48.351600085,47.8787750900001,47.8724251049999,47.37147495,135039270,46.40960454,6.99969998999994
42.244999,41.740002,41.630001,41.482498,130672400,40.533089,41.18690022,40.7041498,40.62455014,40.06355006,171034128,39.5541262199999,48.339150075,47.8668625950001,47.8577751049999,47.358374935,135160524,46.39767785,7.11282498499994
42.915001,41.852501,42.8125,41.82,125982000,41.684422,41.09170026,40.59119982,40.55150014,39.97500004,170199744,39.4830008999999,48.33020007,47.853862605,47.8495376099999,47.34637493,135375344,46.391989435,7.23322496499993
43.77,43.215,43.544998,43.087502,144406400,42.397625,41.05975026,40.56364984,40.53750012,39.9592001,167661856,39.4693698399999,48.32981257,47.85273761,47.8512625949999,47.345987435,135401200,46.3959349,7.29803746999993
43.892502,43.662498,43.560001,43.212502,112958400,42.412231,41.03625028,40.53824982,40.52480014,39.94070012,167431088,39.4570044799999,48.33525008,47.85780009,47.8619125999999,47.355262455,134656170,46.408477335,7.31376247499993
43.485001,43.099998,42.735001,42.584999,126966800,41.608967,41.02295026,40.52554976,40.5180502,39.93190006,168080504,39.4504322999999,48.344025085,47.86476258,47.8690375999999,47.363074955,134560694,46.417581395,7.33711245999993
42.665001,42.247501,42.602501,42.105,95280000,41.65786,41.0015003,40.49929976,40.49700024,39.92270008,166386224,39.4334949799999,48.34943759,47.868912585,47.8783750999999,47.372074955,134363254,46.429698975,7.35098739999993
42.802502,42.762501,42.357498,42.3125,83973600,41.418289,40.98370032,40.4969998,40.47295018,39.91455006,164754704,39.4136161399999,48.3566751,47.879450095,47.8856000999999,47.38062495,134215480,46.439763955,7.38137485999994
42.75,42.525002,42.7225,42.424999,89134000,41.7752,40.93225036,40.46384986,40.42270016,39.88840008,162852384,39.3682581799999,48.363262605,47.88692511,47.8939375999999,47.38853745,134101890,46.45092717,7.41264991999994
43.119999,42.8475,42.544998,42.48,89960800,41.601627,40.88065032,40.40749984,40.3758501,39.8495001,161310000,39.3261955599999,48.3734501,47.89616261,47.9037625799999,47.400149945,133838578,46.463510025,7.47123743999993
42.814999,42.427502,42.700001,42.345001,87342800,41.753201,40.8353003,40.35459992,40.33695012,39.81125012,159894336,39.2918866399999,48.3784501,47.905637615,47.9106875899999,47.409574955,133426744,46.473311165,7.52791247999993
42.924999,42.8125,42.605,42.4375,98507200,41.660297,40.76910026,40.28854988,40.26495008,39.75395008,158600280,39.2253418999999,48.3815751,47.91168761,47.9123375799999,47.41517495,132847892,46.478024585,7.57373746999993
42.860001,42.427502,42.732498,42.372501,75891200,41.784973,40.71435028,40.23234994,40.23615002,39.72005008,156810560,39.2008695399999,48.373687605,47.904787625,47.9052875599999,47.40978745,131896560,46.474367875,7.64738749999992
43.330002,42.797501,43.0075,42.747501,104457600,42.053879,40.70705032,40.22949998,40.22270002,39.7229001,155451840,39.1913657599999,48.368462615,47.898925125,47.8992125599999,47.4054749500001,131737484,46.471670465,7.66913753999991
43.092499,42.950001,42.764999,42.575001,68998800,41.816753,40.69645028,40.22104998,40.23554998,39.7329001,153449288,39.2074487399999,48.35361261,47.89086263,47.8832500549999,47.395637455,130958452,46.459432035,7.6765125399999
43.25,42.895,43.2425,42.845001,75652800,42.283672,40.7110003,40.25394998,40.25239994,39.77315012,150000264,39.2274662799999,48.33527511,47.87386264,47.8680125499999,47.37892496,130487688,46.447926905,7.6477000749999
43.967499,43.540001,43.557499,43.487499,87493600,42.591686,40.73140032,40.26644998,40.2803999,39.8079001,147967600,39.2583662399999,48.322337605,47.86032514,47.8532375399999,47.3667749550001,130357100,46.436890315,7.61561260999991
43.825001,43.427502,43.5825,43.2925,68280800,42.616127,40.74830034,40.28300006,40.30654986,39.82865008,146483000,39.2874669599999,48.30721262,47.844275145,47.8369500399999,47.3517124550001,130234280,46.424398765,7.57283763999992
43.75,43.302502,43.717499,43.182499,111341600,42.748135,40.7604503,40.29660008,40.32614986,39.84455004,146157944,39.3102015799999,48.288000125,47.82611265,47.8179875449999,47.3330624600001,130231202,46.40934069,7.53040017999992
43.727501,43.580002,43.287498,43.23,112861600,42.327675,40.78960032,40.32320012,40.36449984,39.88275004,145158880,39.3511563999999,48.269062635,47.807150155,47.7986875399999,47.314899965,130271266,46.393050505,7.49183768499992
43.787498,43.57,43.7425,43.2225,103544800,42.772587,40.82360024,40.36735014,40.41964982,39.93355006,143686744,39.4085064799999,48.251087625,47.78873766,47.7822125499999,47.296187465,130373414,46.379516665,7.43418769999992
